date, value
10/02/2020,18.7076
11/02/2020,18.6691
12/02/2020,18.628
13/02/2020,18.5987
14/02/2020,18.5417
15/02/2020,18.5417
17/02/2020,18.5579
18/02/2020,18.5882
19/02/2020,18.5693
20/02/2020,18.84
21/02/2020,18.9111
22/02/2020,18.9111
24/02/2020,19.0771
25/02/2020,19.0862
26/02/2020,19.2959
27/02/2020,19.5074
28/02/2020,19.6169
29/02/2020,19.6169
02/03/2020,19.4086
03/03/2020,19.4582
04/03/2020,19.5242
05/03/2020,19.8576
06/03/2020,20.1119
07/03/2020,20.1159
09/03/2020,20.9498
10/03/2020,20.7902
11/03/2020,21.3667
12/03/2020,21.9676
13/03/2020,21.917
14/03/2020,21.917
16/03/2020,22.6363
17/03/2020,22.9681
18/03/2020,23.7825
19/03/2020,24.0831
20/03/2020,24.4232
21/03/2020,24.4232
23/03/2020,25.4471
24/03/2020,24.7575
25/03/2020,24.0131
26/03/2020,23.4001
27/03/2020,23.391
28/03/2020,23.391
30/03/2020,23.8492
31/03/2020,23.7871
01/04/2020,24.249
02/04/2020,24.2315
03/04/2020,24.993
04/04/2020,24.993
06/04/2020,24.624
07/04/2020,24.3656
08/04/2020,23.9887
09/04/2020,23.5857
10/04/2020,23.3525
11/04/2020,23.3525
13/04/2020,23.6067
14/04/2020,23.4016
15/04/2020,24.2845
16/04/2020,23.7574
17/04/2020,23.7369
18/04/2020,23.7369
20/04/2020,23.9994
21/04/2020,24.3965
22/04/2020,24.4852
23/04/2020,24.8064
24/04/2020,24.9876
25/04/2020,24.9876
27/04/2020,24.7381
28/04/2020,24.3165
29/04/2020,23.751
30/04/2020,24.2195
01/05/2020,24.6026
02/05/2020,24.6026
04/05/2020,24.1054
05/05/2020,23.9872
06/05/2020,24.4891
07/05/2020,24.0084
08/05/2020,23.6724
09/05/2020,23.6726
11/05/2020,23.8958
12/05/2020,24.3275
13/05/2020,24.2202
14/05/2020,23.8628
15/05/2020,23.9558
16/05/2020,23.9558
18/05/2020,23.7553
19/05/2020,23.6994
20/05/2020,23.2063
21/05/2020,22.8859
22/05/2020,22.7304
23/05/2020,22.7304
25/05/2020,22.5593
26/05/2020,22.2268
27/05/2020,22.3386
28/05/2020,22.2395
29/05/2020,22.1672
30/05/2020,22.1672
01/06/2020,22.0578
02/06/2020,21.7985
03/06/2020,21.7204
04/06/2020,21.8945
05/06/2020,21.5923
06/06/2020,21.5823
08/06/2020,21.4972
09/06/2020,21.9106
10/06/2020,21.8859
11/06/2020,22.8606
12/06/2020,22.2577
13/06/2020,22.2577
15/06/2020,22.1973
16/06/2020,22.3506
17/06/2020,22.3092
18/06/2020,22.7204
19/06/2020,22.6414
20/06/2020,22.6414
22/06/2020,22.4502
23/06/2020,22.4065
24/06/2020,22.7844
25/06/2020,22.6797
26/06/2020,23.0567
27/06/2020,23.0567
29/06/2020,23.0547
30/06/2020,23.0163
01/07/2020,22.6703
02/07/2020,22.4602
03/07/2020,22.3861
04/07/2020,22.3861
06/07/2020,22.3386
07/07/2020,22.8291
08/07/2020,22.6923
09/07/2020,22.631
10/07/2020,22.4488
11/07/2020,22.4488
13/07/2020,22.7221
14/07/2020,22.3875
15/07/2020,22.3434
16/07/2020,22.4167
17/07/2020,22.5455
18/07/2020,22.5455
20/07/2020,22.5035
21/07/2020,22.3198
22/07/2020,22.3689
23/07/2020,22.4796
24/07/2020,22.2823
25/07/2020,22.2823
27/07/2020,21.9407
28/07/2020,21.9426
29/07/2020,21.9827
30/07/2020,22.025
31/07/2020,22.2723
01/08/2020,22.2723
03/08/2020,22.6512
04/08/2020,22.6524
05/08/2020,22.3577
06/08/2020,22.3898
07/08/2020,22.3854
08/08/2020,22.3854
10/08/2020,22.4835
11/08/2020,22.4171
12/08/2020,22.3636
13/08/2020,22.1647
14/08/2020,21.9668
15/08/2020,21.9668
17/08/2020,22.1607
18/08/2020,22.1342
19/08/2020,22.1334
20/08/2020,22.0943
21/08/2020,21.9764
22/08/2020,21.9764
24/08/2020,21.9972
25/08/2020,21.9077
26/08/2020,21.9429
27/08/2020,22.1517
28/08/2020,21.7536
29/08/2020,21.7536
31/08/2020,21.9209
01/09/2020,21.7675
02/09/2020,21.7385
03/09/2020,21.693
04/09/2020,21.5647
05/09/2020,21.5647
07/09/2020,21.6088
08/09/2020,21.8371
09/09/2020,21.3757
10/09/2020,21.4325
11/09/2020,21.2755
12/09/2020,21.2755
14/09/2020,21.0668
15/09/2020,21.1417
16/09/2020,20.9631
17/09/2020,20.8761
18/09/2020,21.1392
19/09/2020,21.1392
21/09/2020,21.3675
22/09/2020,21.7353
23/09/2020,22.3692
24/09/2020,22.1689
25/09/2020,22.3419
26/09/2020,22.3419
28/09/2020,22.4058
29/09/2020,22.399
30/09/2020,22.0842
01/10/2020,21.8368
02/10/2020,21.6304
03/10/2020,21.6304
05/10/2020,21.3655
06/10/2020,21.7302
07/10/2020,21.4482
08/10/2020,21.3718
09/10/2020,21.1329
10/10/2020,21.1329
12/10/2020,21.2056
13/10/2020,21.3316
14/10/2020,21.3339
15/10/2020,21.2969
16/10/2020,21.1332
17/10/2020,21.1332
19/10/2020,21.2048
20/10/2020,21.1148
21/10/2020,21.1125
22/10/2020,20.9592
23/10/2020,20.8628
24/10/2020,20.8628
26/10/2020,20.9531
27/10/2020,21.0624
28/10/2020,21.2499
29/10/2020,21.3875
30/10/2020,21.1864
31/10/2020,21.1864
02/11/2020,21.3787
03/11/2020,21.1257
04/11/2020,20.9385
05/11/2020,20.6792
06/11/2020,20.5823
07/11/2020,20.5823
09/11/2020,20.3288
10/11/2020,20.3103
11/11/2020,20.4763
12/11/2020,20.6033
13/11/2020,20.4097
14/11/2020,20.4057
16/11/2020,20.2651
17/11/2020,20.2591
18/11/2020,20.3386
19/11/2020,20.205
20/11/2020,20.1072
21/11/2020,20.1072
23/11/2020,20.1557
24/11/2020,20.0292
25/11/2020,19.9683
26/11/2020,20.0176
27/11/2020,20.0321
28/11/2020,20.0376
30/11/2020,20.1767
01/12/2020,20.034
02/12/2020,19.9768
03/12/2020,19.9008
04/12/2020,19.7731
05/12/2020,19.7731
07/12/2020,19.8934
08/12/2020,19.7861
09/12/2020,19.9003
10/12/2020,20.0131
11/12/2020,20.1341
12/12/2020,20.1341
14/12/2020,20.2423
15/12/2020,19.9178
16/12/2020,19.8592
17/12/2020,19.8118
18/12/2020,19.9378
19/12/2020,19.9378
21/12/2020,19.9727
22/12/2020,20.1405
23/12/2020,20.07
24/12/2020,19.883
25/12/2020,19.8821
26/12/2020,19.8821
28/12/2020,20.033
29/12/2020,19.9236
30/12/2020,19.9012
31/12/2020,19.8848
01/01/2021,19.8822
02/01/2021,19.8822
04/01/2021,19.9623
05/01/2021,19.8798
06/01/2021,19.6538
07/01/2021,20.0204
08/01/2021,20.0042
09/01/2021,20.0042
11/01/2021,20.0629
12/01/2021,19.7932
13/01/2021,19.8521
14/01/2021,19.7116
15/01/2021,19.8037
16/01/2021,19.8037
18/01/2021,19.6849
19/01/2021,19.6546
20/01/2021,19.6036
21/01/2021,19.7245
22/01/2021,19.9728
23/01/2021,19.9728
25/01/2021,20.1145
26/01/2021,20.0002
27/01/2021,20.2768
28/01/2021,20.238
29/01/2021,20.5876
30/01/2021,20.5876
01/02/2021,20.3704
02/02/2021,20.1329
03/02/2021,20.2074
04/02/2021,20.409
05/02/2021,20.0991
06/02/2021,20.0991
08/02/2021,20.1252
09/02/2021,20.0993
10/02/2021,20.0221
11/02/2021,19.9725
12/02/2021,19.9376
13/02/2021,19.9372
15/02/2021,19.9735
16/02/2021,20.1864
17/02/2021,20.2064
18/02/2021,20.3008
19/02/2021,20.4346
20/02/2021,20.4346
22/02/2021,20.7258
23/02/2021,20.5109
24/02/2021,20.3784
25/02/2021,20.857
26/02/2021,20.8629
27/02/2021,20.8629
01/03/2021,20.6491
02/03/2021,20.6133
03/03/2021,20.9357
04/03/2021,21.1149
05/03/2021,21.3152
06/03/2021,21.3152
08/03/2021,21.5138
09/03/2021,21.204
10/03/2021,20.8856
11/03/2021,20.6107
12/03/2021,20.7228
13/03/2021,20.7228
15/03/2021,20.6656
16/03/2021,20.6055
17/03/2021,20.3967
18/03/2021,20.4878
19/03/2021,20.5059
20/03/2021,20.5059
22/03/2021,20.5867
23/03/2021,20.7948
24/03/2021,20.9199
25/03/2021,20.6902
26/03/2021,20.5904
27/03/2021,20.5904
29/03/2021,20.6028
30/03/2021,20.593
31/03/2021,20.4307
01/04/2021,20.2857
02/04/2021,20.3147
03/04/2021,20.3147
05/04/2021,20.3115
06/04/2021,20.1814
07/04/2021,20.226
08/04/2021,20.103
09/04/2021,20.1601
10/04/2021,20.1601
12/04/2021,20.1491
13/04/2021,20.0909
14/04/2021,20.0833
15/04/2021,19.9585
16/04/2021,19.923
17/04/2021,19.923
19/04/2021,19.823
20/04/2021,19.9697
21/04/2021,19.9112
22/04/2021,19.9337
23/04/2021,19.8348
24/04/2021,19.8454
26/04/2021,19.8609
27/04/2021,20.0432
28/04/2021,19.897
29/04/2021,20.0497
30/04/2021,20.2429
01/05/2021,20.2429
03/05/2021,20.1806
04/05/2021,20.2156
05/05/2021,20.264
06/05/2021,20.1053
07/05/2021,19.9094
08/05/2021,19.9094
10/05/2021,19.9231
11/05/2021,19.9692
12/05/2021,20.156
13/05/2021,19.9501
14/05/2021,19.8619
15/05/2021,19.8619
17/05/2021,19.783
18/05/2021,19.8402
19/05/2021,19.9483
20/05/2021,19.8805
21/05/2021,19.9541
22/05/2021,19.9541
24/05/2021,19.8629
25/05/2021,19.9115
26/05/2021,19.8895
27/05/2021,19.9526
28/05/2021,19.923
29/05/2021,19.923
31/05/2021,19.9319
01/06/2021,19.9739
02/06/2021,19.9098
03/06/2021,20.1507
04/06/2021,19.9643
05/06/2021,19.9643
07/06/2021,19.827
08/06/2021,19.7102
09/06/2021,19.7359
10/06/2021,19.7062
11/06/2021,19.8718
12/06/2021,19.8786
14/06/2021,19.9526
15/06/2021,20.0341
16/06/2021,20.4009
17/06/2021,20.4176
18/06/2021,20.6686
19/06/2021,20.6686
21/06/2021,20.506
22/06/2021,20.3564
23/06/2021,20.1931
24/06/2021,19.851
25/06/2021,19.8156
26/06/2021,19.8156
28/06/2021,19.8267
29/06/2021,19.842
30/06/2021,19.9401
01/07/2021,20.0011
02/07/2021,19.7727
03/07/2021,19.7727
05/07/2021,19.8386
06/07/2021,20.0207
07/07/2021,19.9542
08/07/2021,20.0038
09/07/2021,19.8792
10/07/2021,19.8792
12/07/2021,19.8534
13/07/2021,20.0552
14/07/2021,19.9041
15/07/2021,19.9363
16/07/2021,19.8925
17/07/2021,19.8925
19/07/2021,20.0418
21/07/2021,20.1506
22/07/2021,20.1094
23/07/2021,20.0575
24/07/2021,20.0575
26/07/2021,20.0482
27/07/2021,19.9785
28/07/2021,19.9326
29/07/2021,19.8616
30/07/2021,19.8817
31/07/2021,19.8817
02/08/2021,19.9007
03/08/2021,19.879
04/08/2021,19.9695
05/08/2021,19.9319
06/08/2021,20.0442
07/08/2021,20.0442
09/08/2021,20.0719
10/08/2021,20.0932
11/08/2021,19.9206
12/08/2021,19.958
13/08/2021,19.878
14/08/2021,19.878
16/08/2021,19.8929
17/08/2021,20.0083
18/08/2021,20.0337
19/08/2021,20.1753
20/08/2021,20.3652
21/08/2021,20.3652
23/08/2021,20.322
24/08/2021,20.2002
25/08/2021,20.2212
26/08/2021,20.3498
27/08/2021,20.197
28/08/2021,20.197
30/08/2021,20.1399
31/08/2021,20.0722
01/09/2021,20.0012
02/09/2021,19.964
03/09/2021,19.9237
04/09/2021,19.9237
06/09/2021,19.9023
07/09/2021,19.9375
08/09/2021,19.9425
09/09/2021,19.9333
